,university,career,inscription_date,full_name,gender,date_of_birth,postal_code,location,email
589,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-09-02,CARMEN CLARK,F,1978-10-28,5741,,RICHARDJOHNSON@GMAIL.COM
590,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-10-13,BRANDON JONES,M,2018-08-27,2845,,MJACKSON@GMAIL.COM
591,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-30,NICHOLAS FREEMAN,M,2014-10-14,4626,,AMANDASEXTON@GMAIL.COM
592,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-12-29,EDDIE WATKINS,M,1925-10-31,5605,,MARTINRANDALL@YAHOO.COM
593,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-18,TIMOTHY WINTERS,M,1973-04-01,7511,,BROCKMARK@YAHOO.COM
594,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-10-07,LUIS MUELLER,M,1921-03-28,5500,,JAMESSANDERS@YAHOO.COM
595,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-11,JENNIFER MCLEAN,F,2018-11-21,1702,,MARKANDERSON@YAHOO.COM
596,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-11-05,NANCY RODRIGUEZ,F,1925-01-01,4650,,CHRISTINEBARRETT@HOTMAIL.COM
597,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-13,JOSEPH GREGORY,M,1912-12-21,5730,,BRENDA13@GMAIL.COM
598,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-10-17,SUSAN MALDONADO,F,2000-11-07,5400,,ASHLEY87@HOTMAIL.COM
599,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-11-23,JASON SCOTT,M,1939-07-13,5615,,CHERYLGOODWIN@YAHOO.COM
600,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-12-30,RICHARD SINGH,M,1914-08-16,6621,,HKRAMER@GMAIL.COM
601,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-09-25,MR. MATTHEW TAYLOR,M,1996-10-20,3060,,CHRISTOPHERPETERSON@GMAIL.COM
602,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-12-22,SAMANTHA BAKER,F,1940-05-05,2918,,SAMANTHADOUGLAS@GMAIL.COM
603,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-25,KEITH NEAL,M,1906-01-19,3045,,DVELEZ@HOTMAIL.COM
604,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-10-28,ANGELICA GOMEZ,F,2005-06-28,7150,,MARY97@YAHOO.COM
605,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-09-29,AMANDA EDWARDS,F,2007-03-15,2105,,DEVINMOORE@YAHOO.COM
606,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-09-24,LISA HOLDEN,F,1919-07-02,2454,,CHRISTOPHERMORGAN@YAHOO.COM
607,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-01-04,AMANDA MCDANIEL,F,2004-10-27,5319,,TAMMYSHARP@HOTMAIL.COM
608,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-09-17,JASON HERNANDEZ,M,1913-08-08,6009,,PDAVIS@GMAIL.COM
609,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-09-05,LEAH BRANCH DVM,F,1953-04-27,4000,,MASONKEVIN@YAHOO.COM
610,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-10-31,ERIK MCDANIEL,M,1920-06-05,3016,,KIMBERLYCONTRERAS@YAHOO.COM
611,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-12-19,JILLIAN HENDERSON,F,1984-01-22,3192,,KATHYGRAHAM@YAHOO.COM
612,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2021-01-12,JEFFREY JACOBSON,M,1963-07-20,7105,,MICHAEL83@HOTMAIL.COM
613,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-12-23,JACQUELINE ADAMS,F,2020-10-13,3300,,JONATHAN33@GMAIL.COM
614,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-12-27,RYAN CURTIS,M,2020-12-01,5779,,TRAVISBAIRD@GMAIL.COM
615,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-25,THOMAS BECKER,M,1930-07-26,5345,,VSMITH@HOTMAIL.COM
616,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2021-01-14,BLAKE CAMPBELL,M,1938-04-11,2128,,HERRINGCONNIE@HOTMAIL.COM
617,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2021-01-23,BARBARA VAUGHN,F,1982-11-08,6017,,WILLIAMSONKAYLA@YAHOO.COM
618,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2021-01-22,MICHAEL ROBINSON,M,1967-12-30,7613,,MFRANCIS@YAHOO.COM
619,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-11-19,JENNIFER WILSON,F,1975-10-20,2415,,KELLY65@HOTMAIL.COM
620,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-12-02,TANNER ABBOTT,M,1965-09-01,1744,,WCRAWFORD@HOTMAIL.COM
621,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-09-29,ALLISON HILL,F,1993-10-26,6727,,JENNIFERMILES@HOTMAIL.COM
622,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-09-29,HELEN LE,F,1950-10-03,2622,,CASEY14@HOTMAIL.COM
623,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-12-01,KATHLEEN HAWKINS,F,1948-01-23,3003,,CAMPBELLKEVIN@GMAIL.COM
624,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-10-12,JASON LEWIS,M,1965-03-29,9050,,TMCMAHON@GMAIL.COM
625,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-02,WILLIAM MORGAN,M,1987-08-11,8146,,MILLSDUSTIN@HOTMAIL.COM
626,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-09-21,JACQUELINE SNYDER,F,1985-10-05,8400,,CHARLESORTIZ@YAHOO.COM
627,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-27,MICHAEL MORALES,M,2004-07-19,2763,,MCFARLANDJOHNNY@YAHOO.COM
628,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-12-17,JONATHAN GONZALEZ,M,1985-06-30,3234,,STEVEARMSTRONG@GMAIL.COM
629,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-10-31,BRIDGET JAMES,F,1998-10-31,4624,,HARRISONRANDALL@GMAIL.COM
630,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2021-01-20,KATELYN WRIGHT,F,1931-10-02,3563,,GLEWIS@GMAIL.COM
631,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-09-27,JEFFREY RICHARDSON,M,1913-10-12,5303,,LAURA56@HOTMAIL.COM
632,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-10-16,TREVOR FRANKLIN,M,2015-02-13,7263,,DANIELHINES@YAHOO.COM
633,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-09-16,ARTHUR ARELLANO,M,2005-10-28,8200,,PARRISHKELLY@YAHOO.COM
634,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2021-01-07,CARMEN ESTRADA,F,1983-11-26,5609,,WSMITH@GMAIL.COM
635,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2021-01-02,KEVIN HERNANDEZ,M,1977-10-30,3423,,RICHARDSCHARLES@HOTMAIL.COM
636,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2021-01-16,CHRISTOPHER PARK,M,1923-12-05,9203,,WILSONDEBRA@GMAIL.COM
637,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-10-17,APRIL ROTH,F,1928-04-30,6411,,SUSAN58@YAHOO.COM
638,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-11-21,REBECCA CARTER,F,1963-07-02,7635,,ERIC78@YAHOO.COM
639,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-09-01,TASHA BROWN,F,1984-11-29,8305,,TEDWARDS@GMAIL.COM
640,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2021-01-29,ASHLEY FROST,F,1928-02-18,8521,,HRASMUSSEN@HOTMAIL.COM
641,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-11-26,SANDRA MILLER,F,1997-03-09,8118,,SUSAN84@HOTMAIL.COM
642,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-11-20,ROBIN HUGHES,F,2009-12-24,5632,,THORNTONJAMES@GMAIL.COM
643,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-11-25,JAMES TAYLOR,M,1939-12-04,1633,,TORRESMEGAN@GMAIL.COM
644,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-10-25,SHANNON WEBER,F,1973-11-20,2635,,ASHLEYMCGEE@YAHOO.COM
645,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2021-01-23,KENNETH FLOWERS,M,1964-01-11,2754,,HARRISTYLER@GMAIL.COM
646,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-12-23,JEFFREY MILLER,M,1986-10-29,8208,,JOHNTHOMPSON@GMAIL.COM
647,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-09-20,MARIA HALL,F,1997-04-24,3164,,BJACKSON@GMAIL.COM
648,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-12-27,SHELLY TAYLOR,F,1911-07-03,7623,,MCKINNEYJACOB@GMAIL.COM
649,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-10-29,DAN PEREZ,M,1935-07-24,7000,,JESSICAVASQUEZ@YAHOO.COM
650,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-12-22,STEVEN HAWKINS,M,1906-09-12,2826,,JAREDARMSTRONG@YAHOO.COM
651,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-11-17,REBECCA VELAZQUEZ,F,1965-02-04,5759,,MEGANLLOYD@HOTMAIL.COM
652,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-09-04,CATHERINE MAY,F,1984-02-14,1664,,ANTHONYJOHNSON@HOTMAIL.COM
653,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-10-02,IAN MURPHY,M,1981-12-02,1854,,FDAVIS@HOTMAIL.COM
654,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-23,TAMMY SMITH,F,2008-07-03,6743,,YLEE@HOTMAIL.COM
655,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2021-01-09,MICHAEL PETERSON,M,1914-09-07,3382,,MYERSJEFF@YAHOO.COM
656,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-11-11,LANCE WARD,M,2009-02-26,3448,,NATALIE49@GMAIL.COM
657,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-12-14,RACHEL MARTINEZ,F,1988-09-27,5386,,JONATHAN93@HOTMAIL.COM
658,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2021-01-02,MICHELLE HARRIS,F,1995-08-13,3214,,GOODROBERT@YAHOO.COM
659,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-10-14,JONATHON WILSON,M,1980-10-13,3501,,KKENNEDY@YAHOO.COM
660,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-11-13,VICKIE DAVIS,F,1917-10-15,6438,,HARTJULIE@GMAIL.COM
661,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-12-06,DAVID FRANK,M,1944-01-23,4168,,ANTHONY45@GMAIL.COM
662,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-11-24,FERNANDO MUNOZ,M,2010-03-01,7136,,MACDONALDSARAH@HOTMAIL.COM
663,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-09-24,JOANNA ADAMS,F,1938-02-07,4101,,PEREZJONATHAN@HOTMAIL.COM
664,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-12-20,BETTY RIVERA,F,1984-01-21,6325,,SCOTTDAVIS@GMAIL.COM
665,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-12-20,BRENDA MOORE,F,1929-11-08,3465,,DAVIDSONJACOB@HOTMAIL.COM
666,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-11-01,RAYMOND CRAIG,M,1962-09-12,5707,,SARAH15@HOTMAIL.COM
667,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-09-08,MICHELLE SHELTON,F,1906-05-14,3427,,BREWERAMBER@GMAIL.COM
668,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-27,TAMMY PEREZ,F,1917-12-10,1986,,ESMITH@YAHOO.COM
669,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-09-14,MR. ALEX COPELAND,M,1944-09-21,5763,,WELLIS@HOTMAIL.COM
670,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-11-03,TAYLOR FOLEY,F,1949-09-23,3470,,ANDREWCOX@HOTMAIL.COM
671,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-09-02,CHRISTINA LONG,F,1934-07-24,4750,,WILLIAMMCPHERSON@YAHOO.COM
672,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-11-26,KAYLA WATKINS,F,2004-01-08,5444,,MICHAELDUNCAN@YAHOO.COM
673,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-01-03,MR. WALTER MARQUEZ,M,1910-11-22,7263,,MICHAEL27@GMAIL.COM
674,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-09-19,TAYLOR DUNCAN,F,2000-04-01,5755,,PHILLIP16@YAHOO.COM
675,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2021-01-22,LOGAN STONE,M,1961-12-14,6705,,STEVENGORDON@HOTMAIL.COM
676,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-11-28,BRIAN ROSS,M,1949-11-04,9023,,AEDWARDS@YAHOO.COM
677,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-26,JULIA MILLER,F,2018-05-02,1714,,EMIDDLETON@HOTMAIL.COM
678,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-12-02,AUTUMN BLACK,F,2013-02-18,6476,,HJONES@YAHOO.COM
679,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-12-23,AMANDA HENRY,F,1929-03-28,6471,,UWAGNER@GMAIL.COM
680,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-12-20,KEVIN RICHARDSON,M,2014-04-21,9013,,CHRISTINEJOHNSON@GMAIL.COM
681,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-10-19,MR. THOMAS DEAN MD,M,1926-12-08,1774,,FSMITH@YAHOO.COM
682,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-12-17,SHAWN WELCH,M,1909-02-16,3199,,TRACIE41@HOTMAIL.COM
683,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-11-30,ALEXIS SMITH,F,1954-10-20,3585,,ALLENTIFFANY@HOTMAIL.COM
684,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-25,EDWARD MILLER,M,1983-04-28,5773,,EBAILEY@HOTMAIL.COM
685,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2021-01-28,DR. NICOLE BLACK MD,F,1921-01-12,1768,,CHOICARRIE@YAHOO.COM
686,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-09-12,DAVID MILLER,M,1956-01-21,2138,,DEBORAHLEWIS@GMAIL.COM
687,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-09-10,JENNIFER FOX,F,1940-07-05,3196,,QSTRICKLAND@GMAIL.COM
688,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2021-01-19,JILL SANFORD MD,F,1957-06-13,2449,,WCOX@GMAIL.COM
689,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-09-30,DIANE JIMENEZ,F,1924-07-25,9407,,SJOHNSON@YAHOO.COM
690,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-12-06,HEIDI HERNANDEZ,F,1912-07-18,7011,,KATHLEENBAKER@HOTMAIL.COM
691,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2021-02-01,DR. JENNIFER BRYANT MD,F,1997-03-14,8319,,FJOHNSON@YAHOO.COM
692,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-11-28,DIANA FOSTER,F,1945-01-27,4111,,CLYNCH@HOTMAIL.COM
693,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-10-21,MICHAEL CHASE,M,2000-10-20,6075,,MILLERAARON@YAHOO.COM
694,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-09-27,AUDREY GUZMAN,F,1944-09-07,8107,,JOSHUA14@HOTMAIL.COM
695,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-12-08,MELINDA HOWARD,F,1965-03-30,5449,,JESSICABROOKS@GMAIL.COM
696,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2021-01-02,LAURA JOHNSON,F,1981-08-07,5873,,JACOB67@YAHOO.COM
697,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-11-04,DARRELL ROBINSON,M,1952-06-05,3016,,JAMESSCHNEIDER@HOTMAIL.COM
698,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-01-25,BRANDI HALL,F,1972-01-15,4504,,PUGHTIMOTHY@GMAIL.COM
699,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-12-08,NICHOLE LOPEZ,F,1959-09-17,7621,,KIMBERLYLYONS@YAHOO.COM
700,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-10-04,BRITTANY MARTIN,F,1943-12-02,2900,,HENRYAMBER@HOTMAIL.COM
701,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-06,KIMBERLY BLAIR,F,1940-05-04,2914,,ROBERTBRAUN@GMAIL.COM
702,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-09-14,BRIAN ARMSTRONG,M,1920-10-27,2218,,GMILLER@GMAIL.COM
703,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-11-30,ADAM CALDWELL,M,1923-02-02,6660,,MOOREDAVID@HOTMAIL.COM
704,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-11-30,KEITH RICHARDSON,M,1978-12-06,3540,,MJOHNSON@YAHOO.COM
705,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-11-27,ELIZABETH GATES,F,1994-02-20,5421,,TIMOTHYKING@YAHOO.COM
706,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-12-14,GILBERT GREEN,M,2000-06-01,5317,,MARK28@YAHOO.COM
707,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-10-03,JASON JACKSON,M,2010-05-28,8122,,WCAIN@GMAIL.COM
708,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2021-01-07,RYAN ANDERSON,M,1920-03-18,2840,,JOSEPHWHITE@GMAIL.COM
709,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-11-03,LORI YOUNG,F,1936-10-27,9050,,EGARZA@GMAIL.COM
710,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-29,JESSICA OLSON,F,2006-08-31,5343,,SHARRIS@YAHOO.COM
711,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-10-06,RAYMOND COLEMAN,M,1943-06-12,6337,,JEFFERY22@YAHOO.COM
712,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-12-31,NATASHA ARNOLD,F,1944-04-30,2170,,CHRISTOPHERWADE@YAHOO.COM
713,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-30,DARLENE BAXTER,F,1934-08-11,4139,,ROBERTCLARK@YAHOO.COM
714,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-10-27,LAURA HARRIS,F,1970-07-16,5275,,WOODLARRY@GMAIL.COM
715,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-12-12,CRAIG HAWKINS,M,1979-08-31,5331,,KLINEANDREW@YAHOO.COM
716,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-10-12,CHASE HICKS,M,1930-07-07,7607,,AMBER24@HOTMAIL.COM
717,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-11-01,MEGAN SMITH,F,1982-10-19,7201,,COREY28@HOTMAIL.COM
718,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-10-17,JOHN JOHNSON,M,1915-04-05,7265,,HOWEHEATHER@HOTMAIL.COM
719,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-12-13,KEVIN RODRIGUEZ,M,2021-10-26,1865,,MELISSADELGADO@YAHOO.COM
720,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-11-26,MATTHEW DIXON,M,2018-12-29,3572,,HOWARDALEXANDRA@HOTMAIL.COM
721,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-10-23,DR. LAWRENCE STANLEY DDS,M,1965-01-12,7531,,RYAN81@YAHOO.COM
722,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-09-29,GILBERT KELLY,M,1973-03-14,5306,,MARISSAMORGAN@HOTMAIL.COM
723,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-09-19,RICARDO TAYLOR,M,1919-07-08,1684,,WHITNEY61@HOTMAIL.COM
724,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-09-12,HANNAH MOORE,F,2016-01-24,1812,,TAYLORMIKAYLA@HOTMAIL.COM
725,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-10-30,REBECCA HENDERSON,F,1931-07-05,1644,,FMASON@GMAIL.COM
726,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2021-01-15,JOSEPH HARRIS,M,2005-02-05,7519,,BRITTNEY42@YAHOO.COM
727,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-11-25,SHANNON SANDOVAL,F,2021-07-22,2440,,ROTHREBECCA@GMAIL.COM
728,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-11-15,ROBERT YOUNG,M,1915-01-02,2349,,TROY50@YAHOO.COM
729,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-01-21,ERICA PACE,F,1946-08-20,3016,,ALISON24@HOTMAIL.COM
730,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-11-07,THOMAS LOPEZ,M,1945-10-05,2240,,PATRICIAFISHER@HOTMAIL.COM
731,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-06,JESSICA DANIEL,F,2018-12-05,2723,,GRANTBRENT@HOTMAIL.COM
732,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2021-01-25,KEITH BROWN,M,1957-01-06,5773,,SAMANTHAGORDON@GMAIL.COM
733,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-10-28,VICTORIA BRADLEY,F,2011-08-17,1834,,AMBERSMITH@HOTMAIL.COM
