last_name	gender	address	emails	birth_date	universities	inscription_date	careers	zipcodes	age
audrey-barron	f	"26323-paul-coves
longchester,-ia-65071"	barbarabridges@hotmail.com	79-Dec-02	universidad-de-buenos-aires	21-Oct-14	medicina	2506	42
morgan-smith	f	"7336-susan-pike-apt.-762
knightfurt,-dc-53505"	anolan@hotmail.com	39-Dec-17	universidad-de-buenos-aires	21-Jul-19	licenciatura-en-ciencias-geológicas	5401	-18
anthony-tyler	m	"17617-brittany-street
new-melissa,-nv-27744"	johnneal@gmail.com	18-Oct-11	universidad-de-buenos-aires	21-Dec-03	farmacia	2854	4
thomas-stark	m	"061-peter-course
michaelland,-il-41267"	ronaldbrown@gmail.com	18-Feb-12	universidad-de-buenos-aires	20-Feb-26	arquitectura	1638	4
amanda-blair	f	"77128-ball-forges
adrianshire,-tx-65082"	allenkevin@gmail.com	62-Nov-11	universidad-de-buenos-aires	20-Jan-21	ingeniería-en-informática	6475	-40
michael-ho	m	"21224-maldonado-lodge-suite-768
suttonfurt,-tx-35452"	smithchelsea@hotmail.com	42-Feb-27	universidad-de-buenos-aires	20-Aug-09	licenciatura-en-ciencia-política-	3472	-20
ryan-fuentes	m	"unit-4645-box-4589
dpo-aa-98578"	ryan49@hotmail.com	54-Sep-08	universidad-de-buenos-aires	20-Jan-09	licenciatura-en-ciencia-política-	4166	-32
patrick-hall	m	"27860-renee-island
north-jessica,-sd-18736"	dmorris@hotmail.com	79-Oct-13	universidad-de-buenos-aires	19-Nov-26	licenciatura-en-ciencias-geológicas	1735	43
amanda-welch	f	"unit-1307-box-2677
dpo-ap-74054"	stevenchandler@yahoo.com	12-Jan-26	universidad-de-buenos-aires	21-Jul-23	licenciatura-en-musicoterapia	5301	10
stephanie-anderson	f	"175-brenda-skyway-apt.-033
south-david,-nj-17094"	lmccann@yahoo.com	06-Mar-04	universidad-de-buenos-aires	21-Jun-24	licenciatura-en-sociología-	6301	16
jeffrey-love	m	"83234-garcia-rest
north-marie,-ia-97732"	vickienicholson@gmail.com	25-Feb-06	universidad-de-buenos-aires	20-Nov-06	licenciatura-en-ciencias-biológicas	6743	-3
adrienne-martin	f	"52633-ferguson-mountains
new-jenna,-oh-85724"	john53@gmail.com	04-Aug-30	universidad-de-buenos-aires	20-Sep-26	licenciatura-en-kinesiología-y-fisiatría	1888	18
tamara-martinez	f	"6943-simmons-pass-apt.-850
west-danielmouth,-ny-34049"	drowe@yahoo.com	22-Jan-07	universidad-de-buenos-aires	19-Dec-05	ingeniería-en-informática	2212	0
lindsay-lewis	f	"5186-todd-summit-apt.-679
new-susan,-nc-94803"	qstewart@hotmail.com	61-Mar-12	universidad-de-buenos-aires	21-Feb-20	licenciatura-en-administración-	5423	-39
kari-carter	f	"0844-tammy-green-suite-409
east-davidhaven,-ia-49400"	martinezconnie@yahoo.com	85-Aug-30	universidad-de-buenos-aires	21-Sep-07	licenciatura-en-ciencias-de-la-educación-	8174	37
ricky-baldwin	m	"47989-collins-brooks-apt.-448
fullerton,-md-91780"	jared20@hotmail.com	41-Jul-12	universidad-de-buenos-aires	20-Oct-05	licenciatura-en-producción-de-bioimagenes	3113	-19
ricky-schneider	m	"68616-george-rapids
hollyport,-de-92752"	daviesrobin@gmail.com	39-Jan-02	universidad-de-buenos-aires	19-Oct-21	licenciatura-en-ciencias-antropológicas	3414	-17
matthew-johnson	m	"3754-webb-streets
orrland,-ne-84313"	graylindsey@yahoo.com	43-Jul-04	universidad-de-buenos-aires	20-Mar-24	licenciatura-en-terapia-ocupacional	3366	-21
michael-nguyen	m	"79357-velasquez-park-apt.-570
south-joelberg,-in-27110"	benjamin74@yahoo.com	52-Jun-29	universidad-de-buenos-aires	21-May-02	farmacia	7112	-30
lindsey-keller	f	"1615-rodriguez-vista-suite-264
joshuachester,-sc-28226"	ntaylor@yahoo.com	57-Aug-10	universidad-de-buenos-aires	21-Sep-12	ingeniería-electrónica	2449	-35
jeffrey-cross	m	"738-ayala-ramp-apt.-307
new-stevenfurt,-or-20271"	douglasthomas@yahoo.com	29-Mar-21	universidad-de-buenos-aires	20-Feb-11	licenciatura-en-musicoterapia	8156	-7
daniel-russo	m	"uscgc-kelley
fpo-aa-25218"	smallbarbara@gmail.com	97-Jul-17	universidad-de-buenos-aires	20-Oct-29	licenciatura-en-relaciones-del-trabajo-	3044	25
gerald-holmes	m	"76405-jessica-pike
saundersville,-ma-31182"	lauraclark@yahoo.com	09-Oct-10	universidad-de-buenos-aires	21-Oct-18	ingeniería-mecánica	5523	13
katherine-mcdowell	f	"9693-ashley-creek-apt.-092
jasonport,-tn-20116"	nicole10@yahoo.com	56-Dec-03	universidad-de-buenos-aires	21-Dec-06	ingeniería-en-informática	3524	-35
mary-johnson	f	"47300-lisa-plaza
taylorhaven,-nh-39664"	ashley17@hotmail.com	21-Mar-02	universidad-de-buenos-aires	20-Jun-10	agronomía	5367	1
ryan-galvan	m	"60847-brandon-lodge-apt.-526
south-ryantown,-mi-51664"	burnsjaclyn@hotmail.com	11-Feb-04	universidad-de-buenos-aires	21-Dec-07	ingeniería-mecánica	3304	11
andrea-fleming	f	"6425-mary-manor-suite-343
east-michaelfort,-or-44771"	danielcortez@gmail.com	08-Mar-04	universidad-de-buenos-aires	20-Dec-14	farmacia	2173	14
james-mcconnell	m	"psc-9596,-box-6316
apo-ap-69525"	andrewoliver@yahoo.com	25-Dec-05	universidad-de-buenos-aires	20-May-19	licenciatura-en-psicología	3357	-4
james-hall	m	"2291-wilson-lights
erinburgh,-id-54968"	thomas98@hotmail.com	76-Feb-05	universidad-de-buenos-aires	20-Dec-30	licenciatura-en-ciencias-ambientales	3061	46
erica-blevins	f	"086-kimberly-garden-apt.-399
port-susanberg,-sd-43718"	quinnjill@yahoo.com	18-Apr-24	universidad-de-buenos-aires	21-Sep-13	licenciatura-en-kinesiología-y-fisiatría	2111	4
kenneth-salazar	m	"0488-pugh-plains
lanceshire,-ga-43872"	knguyen@yahoo.com	60-May-20	universidad-de-buenos-aires	21-Mar-06	licenciatura-en-administración-	5584	-38
edward-chaney	m	"0339-joanna-knolls-suite-250
east-amanda,-ny-05770"	levans@hotmail.com	28-Nov-20	universidad-de-buenos-aires	21-Nov-19	bioquímica	5355	-7
jordan-greene	m	"13639-jennifer-ridges
east-samuel,-ks-29523"	eric28@gmail.com	09-Jan-08	universidad-de-buenos-aires	20-May-09	licenciatura-en-ciencias-ambientales	7013	13
denise-nguyen	f	"904-harris-cliffs-suite-515
jonesburgh,-wa-89046"	byrdsteve@gmail.com	83-Jul-19	universidad-de-buenos-aires	20-Mar-17	licenciatura-en-ciencias-de-la-educación-	5345	39
carrie-morrison	f	"49939-nicholas-extensions-apt.-300
robertchester,-ri-55260"	james06@gmail.com	92-Sep-20	universidad-de-buenos-aires	21-Jul-03	licenciatura-en-terapia-ocupacional	6500	30
william-dawson	m	"689-rebecca-mountain-suite-313
taylorberg,-mo-24590"	michaeljennings@hotmail.com	10-Oct-03	universidad-de-buenos-aires	20-Jan-18	licenciatura-en-ciencias-geológicas	2942	12
justin-brown	m	"100-bennett-estate-apt.-194
mccoyville,-oh-50156"	catherine97@hotmail.com	15-May-12	universidad-de-buenos-aires	20-Jul-09	licenciatura-en-ciencias-de-la-educación-	9031	7
jacqueline-dean	f	"352-marcus-gateway-apt.-746
west-kevin,-wi-90793"	andrewreynolds@yahoo.com	86-Dec-03	universidad-de-buenos-aires	20-Jul-11	ingeniería-en-informática	8512	35
sarah-harrison	f	"193-jennifer-street
west-timothy,-ut-65119"	brownkyle@gmail.com	47-Aug-15	universidad-de-buenos-aires	21-May-25	licenciatura-en-planificación-y-diseño-del-paisaje	5380	-25
alvin-sherman	m	"048-knapp-cape-apt.-721
rachelborough,-in-67386"	kellykyle@hotmail.com	26-Jan-24	universidad-de-buenos-aires	20-Oct-11	diseño-de-imagen-y-sonido	3228	-4
samantha-diaz	f	"psc-2076,-box-0323
apo-ae-05854"	heather64@yahoo.com	84-Feb-03	universidad-de-buenos-aires	20-Apr-03	licenciatura-en-ciencias-ambientales	1905	38
walter-contreras	m	"8751-pittman-bypass-suite-767
zimmermanport,-me-73317"	annettegarcia@yahoo.com	43-Feb-03	universidad-de-buenos-aires	20-May-06	licenciatura-en-terapia-ocupacional	3381	-21
brian-barnett	m	"058-lance-street-suite-019
west-abigail,-dc-58110"	morriswesley@gmail.com	76-Jan-07	universidad-de-buenos-aires	20-May-06	licenciatura-en-administración-	5306	46
john-schroeder	m	"psc-6589,-box-0332
apo-ae-20222"	jessicaatkinson@gmail.com	08-May-03	universidad-de-buenos-aires	20-May-18	diseño-industrial	1648	14
jennifer-alvarez	f	"25982-jeffrey-glen
port-alisonburgh,-md-75000"	lisaallen@gmail.com	94-May-12	universidad-de-buenos-aires	21-Sep-05	farmacia	5757	28
angela-villegas	f	"91414-michael-canyon-apt.-703
austinbury,-il-09270"	holly31@hotmail.com	10-Nov-02	universidad-de-buenos-aires	20-May-30	licenciatura-en-relaciones-del-trabajo-	5467	12
nathaniel-white	m	"unit-9830-box-2738
dpo-aa-26406"	crawfordkathleen@gmail.com	17-Sep-16	universidad-de-buenos-aires	21-Oct-21	ingeniería-electrónica	5531	5
lori-white	f	"454-hernandez-manor-apt.-872
west-johnbury,-az-52448"	qlopez@gmail.com	62-Mar-04	universidad-de-buenos-aires	20-Feb-03	contador-público-	4503	-40
sarah-cooper	f	"29079-lopez-view-suite-096
west-christine,-md-15528"	megan82@gmail.com	06-Dec-27	universidad-de-buenos-aires	21-May-25	agronomía	6042	15
angela-nielsen	f	"5908-lisa-valley
north-james,-me-81384"	rita84@gmail.com	37-Feb-07	universidad-de-buenos-aires	20-Aug-12	ingeniería-mecánica	1981	-15
alexis-anderson	f	"346-lori-plaza
south-mistyville,-ca-26423"	palmergene@yahoo.com	72-Mar-10	universidad-de-buenos-aires	21-Jun-07	licenciatura-en-artes	7261	50
michael-acosta	m	"unit-8851-box-7617
dpo-aa-41295"	kennethsanchez@yahoo.com	70-May-12	universidad-de-buenos-aires	21-Aug-11	diseño-industrial	5715	52
joseph-boyd	m	"675-miller-tunnel
port-alexanderberg,-ia-16155"	sandrataylor@yahoo.com	00-Aug-30	universidad-de-buenos-aires	21-Jun-01	contador-público-	3370	22
george-bailey	m	"082-angela-squares
joneshaven,-nd-06789"	hmorse@yahoo.com	63-Sep-11	universidad-de-buenos-aires	21-May-16	bioquímica	8379	-41
kevin-baldwin	m	"210-jenny-union-suite-508
tracyville,-sd-73029"	hineslatoya@yahoo.com	63-May-04	universidad-de-buenos-aires	21-Oct-14	ingeniería-electrónica	5700	-41
miguel-bailey	m	"52774-pierce-vista-apt.-380
anitamouth,-tx-65161"	elizabeth45@yahoo.com	19-Jun-04	universidad-de-buenos-aires	20-Aug-01	bioquímica	1621	3
patrick-edwards	m	"1908-melissa-ramp
east-bradleyton,-or-05067"	georgesamuel@yahoo.com	87-Jun-09	universidad-de-buenos-aires	21-Nov-21	técnico-para-bioterios-	4711	35
joseph-peterson	m	"4758-ariana-tunnel
bradleyville,-pa-50072"	shawn04@gmail.com	19-Feb-27	universidad-de-buenos-aires	20-Aug-23	licenciatura-en-gestión-de-agroalimentos	1635	3
kelli-wilson	f	"345-katherine-stravenue-apt.-208
east-jennifer,-ne-79096"	chelseajohnson@hotmail.com	21-May-06	universidad-de-buenos-aires	20-May-07	diseño-industrial	2527	1
dorothy-weber	f	"25087-brandy-knoll
leeton,-ak-43692"	nathanmartinez@yahoo.com	71-Jan-04	universidad-de-buenos-aires	20-Mar-24	licenciatura-en-ciencias-ambientales	1638	51
laura-waller	f	"648-hansen-islands
south-ryan,-mn-84903"	nataliephillips@hotmail.com	75-Nov-22	universidad-de-buenos-aires	21-Jun-26	licenciatura-en-kinesiología-y-fisiatría	7114	46
william-simmons	m	"4236-melanie-haven-apt.-778
daviston,-ct-53223"	nfowler@yahoo.com	95-Dec-16	universidad-de-buenos-aires	20-Aug-14	ciencias-veterinarias	5355	26
mr.-john-young	m	"psc-5960,-box-3125
apo-ae-12827"	jamesbates@yahoo.com	12-Aug-23	universidad-de-buenos-aires	20-Mar-20	licenciatura-en-musicoterapia	3700	10
jeffery-williams	m	"psc-7071,-box-1406
apo-ae-05825"	smithkayla@hotmail.com	92-Jan-12	universidad-de-buenos-aires	19-Dec-27	diseño-de-imagen-y-sonido	1612	30
dustin-sims	m	"9952-justin-junctions-suite-274
brettfort,-ok-46640"	kimberly27@hotmail.com	68-Jul-25	universidad-de-buenos-aires	20-May-25	farmacia	2713	-46
kirk-robinson	m	"3548-steven-plains-apt.-411
danatown,-la-09878"	bennettkaren@yahoo.com	17-Jul-21	universidad-de-buenos-aires	20-May-07	ingeniería-mecánica	5533	5
monique-moore	f	"031-michael-flat
ramirezton,-sd-54718"	varias@hotmail.com	59-Feb-16	universidad-de-buenos-aires	20-Nov-23	licenciatura-en-artes	6330	-37
william-mitchell	m	"30336-brady-isle
zavalaview,-ca-48010"	lmercer@hotmail.com	06-Oct-11	universidad-de-buenos-aires	20-Jan-19	licenciatura-en-terapia-ocupacional	1688	16
danielle-moore	f	"53299-ian-shoals-suite-285
gwendolynport,-ct-35942"	austin90@hotmail.com	11-Apr-20	universidad-de-buenos-aires	20-Apr-09	farmacia	1659	11
daniel-wu	m	"9624-adams-groves
kevinberg,-ut-12338"	andrea63@yahoo.com	31-Mar-02	universidad-de-buenos-aires	20-Dec-17	licenciatura-en-ciencias-de-la-educación-	5589	-9
cody-reynolds	m	"309-brown-road
lamton,-ks-94790"	powersbrian@hotmail.com	82-May-11	universidad-de-buenos-aires	20-Mar-10	licenciatura-en-psicología	3450	40
whitney-knapp	f	"00746-underwood-ville
hallmouth,-oh-27752"	brandy16@yahoo.com	13-Apr-08	universidad-de-buenos-aires	20-May-02	ingeniería-electrónica	5276	9
katherine-stafford	f	"3291-daniel-divide
east-david,-nj-61831"	collinsmichael@yahoo.com	19-Dec-01	universidad-de-buenos-aires	21-Aug-14	licenciatura-en-musicoterapia	2136	2
seth-clark	m	"22573-barker-fords-suite-396
keithland,-mt-22360"	tony18@yahoo.com	53-Feb-12	universidad-de-buenos-aires	19-Dec-25	farmacia	8422	-31
richard-cruz	m	"654-paula-cliffs
jacquelinebury,-mi-91287"	craigmalone@gmail.com	17-Oct-10	universidad-de-buenos-aires	21-Jul-04	ingeniería-mecánica	1684	5
frances-vargas	f	"600-amanda-trail
nguyenshire,-ut-45996"	janet35@gmail.com	67-Oct-04	universidad-de-buenos-aires	20-Apr-18	licenciatura-en-kinesiología-y-fisiatría	3283	-45
andrew-waller	m	"2481-lester-oval
adamschester,-vt-56204"	qgonzalez@hotmail.com	21-Mar-07	universidad-de-buenos-aires	20-Jun-07	licenciatura-en-relaciones-del-trabajo-	6645	1
emily-lopez	f	"6702-gloria-crossing
brianside,-ms-77935"	thomasanthony@yahoo.com	19-Aug-29	universidad-de-buenos-aires	20-Feb-05	farmacia	3317	3
jennifer-flores	f	"5892-herrera-harbor-suite-490
richardton,-la-41831"	phillipssue@yahoo.com	89-Oct-06	universidad-de-buenos-aires	21-Feb-02	licenciatura-en-ciencias-biológicas	8316	33
corey-morris	m	"128-richardson-fork-suite-251
west-kevin,-nh-80651"	davismichael@gmail.com	80-Nov-07	universidad-de-buenos-aires	19-Dec-01	ciencias-veterinarias	5317	42
robin-lyons	f	"362-henderson-port
evansborough,-vt-74711"	pfrench@hotmail.com	45-Aug-14	universidad-de-buenos-aires	21-Sep-07	licenciatura-en-ciencias-geológicas	2340	-23
michaela-johnson	f	"275-anthony-locks-suite-048
scottmouth,-in-16170"	shelly17@hotmail.com	39-Aug-31	universidad-de-buenos-aires	21-Jul-18	licenciatura-en-musicoterapia	2146	-17
jordan-matthews	m	"523-johnson-forks-apt.-491
south-william,-nj-88943"	amberpruitt@hotmail.com	25-Aug-23	universidad-de-buenos-aires	21-Jun-29	ingeniería-en-informática	3203	-3
margaret-jones	f	"46643-sanchez-ville
east-anna,-il-26022"	fmendoza@hotmail.com	16-Nov-13	universidad-de-buenos-aires	21-Dec-22	medicina	9120	6
jonathan-parker	m	"85625-smith-roads-apt.-630
east-collinburgh,-va-98733"	stephaniecarson@hotmail.com	29-May-23	universidad-de-buenos-aires	21-Feb-28	licenciatura-en-ciencias-ambientales	8500	-7
jeffrey-richardson	m	"68533-james-trail-suite-122
williamside,-sc-66578"	carriehicks@hotmail.com	29-Jul-10	universidad-de-buenos-aires	20-Oct-20	arquitectura	1739	-7
joshua-roach	m	"636-rebecca-stravenue
thomasshire,-vt-11672"	bradrodriguez@hotmail.com	91-Jul-13	universidad-de-buenos-aires	20-Jul-11	licenciatura-en-ciencias-ambientales	4751	31
thomas-perez	m	"usnv-west
fpo-ae-24790"	stevenduran@yahoo.com	62-Sep-22	universidad-de-buenos-aires	21-Nov-02	arquitectura	2764	-40
amy-leonard	f	"14384-nichole-forges-apt.-959
wendyport,-me-54146"	cookandrew@gmail.com	76-Apr-01	universidad-de-buenos-aires	20-Jun-18	licenciatura-en-relaciones-del-trabajo-	2454	46
andres-velasquez	m	"6678-lopez-mountain-suite-943
north-gloriaview,-nm-65354"	bookersteve@gmail.com	83-Jun-04	universidad-de-buenos-aires	19-Nov-06	licenciatura-en-ciencias-geológicas	7005	39
taylor-martinez	f	"72489-shelly-underpass-suite-332
downsmouth,-wv-56455"	zwang@yahoo.com	85-Mar-30	universidad-de-buenos-aires	21-Feb-04	licenciatura-en-producción-de-bioimagenes	1882	37
patricia-lopez	f	"4749-paul-flat
dawnland,-ky-80812"	haleyhawkins@gmail.com	66-Feb-09	universidad-de-buenos-aires	19-Nov-23	licenciatura-en-ciencias-antropológicas	7406	-44
michael-peterson	m	"29271-patel-cliff-apt.-125
east-alexanderburgh,-de-53248"	christophercrawford@hotmail.com	51-Feb-17	universidad-de-buenos-aires	20-Aug-25	licenciatura-en-gestión-de-agroalimentos	6005	-29
jeffrey-wagner	m	"3742-gonzales-rue-apt.-156
east-joshuaport,-nm-06110"	velasquezsherri@hotmail.com	46-Nov-28	universidad-de-buenos-aires	19-Nov-15	ingeniería-electrónica	3355	-25
ryan-johnson	m	"9022-chambers-falls-suite-727
port-willieton,-az-38007"	benjamingreen@yahoo.com	33-Dec-16	universidad-de-buenos-aires	19-Dec-01	licenciatura-en-musicoterapia	3176	-12
michelle-murray	f	"4412-christine-brooks-suite-599
west-tomburgh,-nc-06322"	colleenrodriguez@gmail.com	86-May-18	universidad-de-buenos-aires	20-Jun-04	técnico-para-bioterios-	6600	36
samuel-mercado	m	"25817-rojas-lake-apt.-814
stephaniestad,-ut-17749"	muellerstephanie@hotmail.com	90-Nov-11	universidad-de-buenos-aires	21-Mar-28	diseño-de-imagen-y-sonido	3151	32
brandy-deleon	f	"10765-david-village
loritown,-nh-14911"	terrimercado@yahoo.com	78-Oct-07	universidad-de-buenos-aires	20-May-04	farmacia	2307	44
gary-murphy	m	"41426-alvarez-street-apt.-573
east-keith,-mn-53701"	brooksfrederick@yahoo.com	78-Jul-21	universidad-de-buenos-aires	21-Jul-20	diseño-industrial	2760	44
michelle-boyd	f	"863-munoz-brook
frankbury,-mt-78910"	gabriellapeterson@gmail.com	28-Apr-24	universidad-de-buenos-aires	21-Mar-24	licenciatura-en-kinesiología-y-fisiatría	5460	-6
jennifer-wheeler	f	"98724-andrea-plaza
south-erica,-tn-02545"	christophercolon@gmail.com	07-Sep-03	universidad-de-buenos-aires	20-Jul-08	farmacia	3228	15
patricia-nguyen	f	"475-amanda-hollow
south-victoriahaven,-co-23659"	daniel18@gmail.com	79-May-27	universidad-de-buenos-aires	21-Oct-13	licenciatura-en-ciencias-ambientales	6553	43
carol-gonzalez	f	"20711-randall-villages
pachecoville,-pa-49603"	gregory86@yahoo.com	73-Nov-02	universidad-de-buenos-aires	20-Apr-13	licenciatura-en-ciencias-de-la-computación	6361	49
jeff-cohen	m	"usns-sanchez
fpo-ap-15936"	deanna72@gmail.com	90-Aug-10	universidad-de-buenos-aires	20-Jul-15	licenciatura-en-psicología	2820	32
eric-ferguson	m	"5364-jefferson-gardens
danachester,-mi-45268"	johnreynolds@hotmail.com	50-Apr-27	universidad-de-buenos-aires	21-Dec-08	licenciatura-en-artes	6326	-28
ricky-perry	m	"psc-1990,-box-4148
apo-ap-12742"	aaron95@hotmail.com	93-Jul-17	universidad-de-buenos-aires	20-Aug-22	licenciatura-en-gestión-de-agroalimentos	4129	29
randall-thomas	m	"376-medina-mountain
micheletown,-al-22056"	sarah35@gmail.com	89-Jul-11	universidad-de-buenos-aires	21-Mar-16	bioquímica	7007	33
patrick-lopez	m	"031-ashley-highway
adamfurt,-ms-59670"	michellewilliams@gmail.com	20-Feb-06	universidad-de-buenos-aires	21-Nov-04	actuario-	3372	2
tammy-peters	f	"45735-shawn-shoal-apt.-424
fergusonport,-tx-94310"	thomas36@hotmail.com	15-Mar-13	universidad-de-buenos-aires	20-Jan-06	medicina	5724	7
jessica-griffin	f	"0428-kimberly-hill
north-jenna,-co-55572"	joseph16@gmail.com	06-Jul-02	universidad-de-buenos-aires	20-Feb-02	arquitectura	2222	16
kelly-hogan	m	"314-elizabeth-square
welchmouth,-tn-57673"	anthony33@gmail.com	23-Apr-16	universidad-de-buenos-aires	19-Nov-18	ingeniería-electrónica	3027	-1
lynn-rodriguez	f	"323-bates-crest-suite-767
new-tinabury,-vt-19938"	rebecca65@yahoo.com	19-Jul-18	universidad-de-buenos-aires	20-Sep-16	diseño-de-imagen-y-sonido	8172	3
susan-brooks	f	"052-michael-dam
stevenport,-ks-10347"	xkim@yahoo.com	98-Jan-28	universidad-de-buenos-aires	21-Apr-11	licenciatura-en-ciencias-biológicas	7200	24
julie-parks	f	"4067-cathy-circles
maureenview,-ar-87953"	jenkinssusan@yahoo.com	16-Nov-03	universidad-de-buenos-aires	20-Jan-18	licenciatura-en-ciencias-antropológicas	5421	6
gabrielle-woods	f	"3051-barron-knoll-suite-459
hayesberg,-ma-38383"	michelle91@yahoo.com	06-Dec-17	universidad-de-buenos-aires	21-Oct-22	licenciatura-en-ciencias-de-la-computación	4174	15
pam-thomas	f	"uscgc-avery
fpo-ae-05586"	donald93@yahoo.com	05-Jan-10	universidad-de-buenos-aires	20-Jan-04	licenciatura-en-planificación-y-diseño-del-paisaje	7135	17
debbie-solis	f	"317-cory-corners-apt.-207
lake-sydneyberg,-mn-88974"	hensleytheresa@yahoo.com	98-Apr-11	universidad-de-buenos-aires	21-Feb-10	ingeniería-en-informática	1905	24
james-contreras-dds	m	"698-peters-islands-suite-127
west-jessicahaven,-de-22340"	chernandez@hotmail.com	56-Jun-02	universidad-de-buenos-aires	21-Sep-26	actuario-	3007	-34
frederick-stevens	m	"919-horton-divide
powelltown,-in-39455"	brownalicia@yahoo.com	76-Feb-18	universidad-de-buenos-aires	21-Sep-04	bioquímica	1708	46
linda-richardson	f	"psc-6556,-box-4585
apo-aa-67876"	michele37@gmail.com	13-Jun-25	universidad-de-buenos-aires	20-Nov-06	licenciatura-en-ciencias-de-la-educación-	6223	9
jason-hansen	m	"58168-kimberly-motorway-suite-709
vincentton,-ia-17383"	richardjuarez@hotmail.com	87-Jan-16	universidad-de-buenos-aires	20-Jan-08	bioquímica	2921	35
beth-ortiz	f	"354-washington-inlet-apt.-351
jacksontown,-pa-99302"	zwilliams@gmail.com	60-Feb-29	universidad-de-buenos-aires	20-May-18	ciencias-veterinarias	8316	-38
